text,sent
"

Я являюсь руководителем отдела разработки в большой торговой компании. Зарегистрировался на сайте sms.ru для тестирования возможности реализации проекта по смс оповещении наших клиентов. Рассматривались варианты решения с собственным смс шлюзом а также использование сторонних поставщиков услуг. Задача стояла протестировать возможности одного из подобных поставщиков услуг (остановились на sms.ru). При регистрации заполнил все необходимые формы, отправил сканы документов и т. п. Проблемы начались при согласовании количества клиентов. Когда я заполнил тестовую заявку, они мне отказали. я заполнил другую тестовую заявку с учетом их замечаний, тоже отказали с новыми причинами. Заполнил третью заявку, уже учел все их замечания. Мне снова отказали.Так как было потрачено уже много времени и было согласовано с руководством, тестирование именно этого поставщика услуг, то я продолжал активно исправлять их замечания.И так мы переписывались несколько дней.В конце концов, я устал от их издевательств и попросил поберечь время. После чего они признались, что просто не доверяют мне и отказали.Грубо говоря, они украли мое время, потраченное на переписку с ними.(часть переписки с администратором во вложении)С уважением, Торосян Сетрак ЛевоновичРуководитель отдела разработки и сопровождения ИТКомпания «Минимакс»					 
				
",0
"

Цель отзыва снять розовые очки с людей которые верят обещаниям которые размещены на этом сайте. Данная ""студия"" работает на обычный обман и выманивание денег. На своем сайте они обещают высочайшие показатели своих лендинг landing page,обещают предоставить готовую рекламную компанию,и вообще стоимость клиента 200-250 рублей! Пишут ,что минимальный доход с сайта будет 50 000 рублей в месяц и чистая прибыль с продажи более 1000 рублей.Также обещают дать контакты арбитражников которые будут давать готовых клиентов за 400 рублей. А на деле сплошные обещания,рекламная компания в Яндекс.Директ настроена достаточно посредственно,но она хотя бы есть ,это да.. В остальном же полный обман и заманауха. В место контактов арбитражников они предоставляют просто ссылки на группы ВК,в которых нужно самому найти этих самых арбитражников,но это пол беды,главное в том ,что никто не хочет приводить клиентов ни за 400 ни за 800 рублей. Обещание настроить тизерную рекламу выполняют так же,просто дают email человека который якобы должен помочь,но он в свою очередь даже на отвечает. Так же показатели  конверсии landing page в 10-14%  явно завышены,на деле конверсия около 1-2%. На претензии менеджер сайта хамит, и предлагает не ныть.  В итоге из всего обещанного вы получаете сайт с низкой конверсией и слабую рекламную кампанию в Директе которую можно легко сделать самому просто посмотрев обучающее видео в интернете.Не покупайтесь на рекламу!Вообщем один сплошной обман. Очень не советую.					 
				
",0
"

ПК начал выдавать неисправность в виде появления на экране монитора артефактов. Обратился в Сервисный центр по ремонту компьютеров «Сервис №1». Данная компания сообщила мне, что вызов мастера и диагностика бесплатная, даже, если я откажусь от дальнейшего ремонта. Пришел мастер (Максим), провел диагностику, оказалась неисправность в видеокарте и нужно ее менять. Когда задал вопрос, о том, что если я откажусь от дальнейшего ремонта, то как мне было объявлено оператором, я не оплачиваю ничего, на что мастер мне ответил, что это не так и вызов с диагностикой при отказе дальнейшего ремонта оплачивается. Я согласился на дальнейший ремонт и замену видеокарты через них,мастер сообщил мне, что можно заменить видеокарту на новую или б/у по желанию,с учетом того, что цену объявил от 2000,00 руб. и до 4000,00 руб. Взяв с меня предоплату за будущую видеокарту в размере 1200,00 руб. (выписал квитанцию №7030) пообещал, что завтра свяжется со мной и озвучитмнео всех возможных вариантов видеокарт, при том что якобы никакой наценки от рыночной стоимости на них не будет. Объявился он только через 3 дня и только после того, как я несколько раз звонил оператору. При разговоре он назвал, из возможных вариантов все на всего две б/у видеокарты, это GeForceGT 440- 3200,00 руб. и AMDHD 5660 - 3800,00 руб. я сказал, что мне необходимо подумать, что бы принять решение. На яндексмаркете - новая geforcegt 440 стоит 3500,00 руб. а amdhd 5660 - это вообще оказалась видеокарта от ноутбука. Снова я несколько дней не мог дозвонится мастеру и пришлось вопрос опять решать через оператора. Когда я сообщил оператору, что постоянно немогу дозвониться своему мастер и меня неустраивают данные варианты видеокарт,на это оператор мне ответил, что мастер занят у него много вызовов и у них есть только такие б/у видеокарты за цену в диапазоне от 2000,00 руб. до 4000,00 руб., а если я хочу какую либо другую новую видеокарту, то я заказываю ее через них и это дополнительно стоит около 600,00 руб. полюс замена 450,00 руб. (вытащить старую и вставить новую), при этом моя предоплата в размере 1200,00 руб. к этим суммам относится никак не будет, и как оказалось это быластоимость диагностики. На все мои слова, о том, что я могу выбрать практически любую видеокарту, как обещал мне мастер,  и предоплата должна входить в нее, оператор мне ответил, что предоплату вы нам просто подарили и дальнейший ремонт/замена видеокарты будет стоитьбез учета ранее внесенной суммы. Уважаемые пользователи ПК, если вам не жалко своих нервов и денег выброшенных или переплаченных в пустую, не верьте и не обращайтесь в данный сервисный центр по ремонту компьютеров «Сервис №1», это полнейший развод на деньги. Надеюсь мой отзыв вам поможет сделать правильный выбор.					 
				
",0
"

Сегодня пытались меня развести на 14.000 за переустановку windows 7. Вызвал мастера, все было хорошо, к мастеру притензий никак, в итоге насчитал мне услугу которые я даже не просил... Особенно не понравилсь... Наценка за работу с ноутбуком в размере 2276 рублей, и настройка биос 600 рублей, а так же перустановка винды 600 рублей, хотя изначально была цена 300 рублей. Как только увидел окончательный ценник то чуть не упал... Потом мне перезванивает менеджер и начинает мне говорить что это я лохотронщик и, пишите расписку и булете выплачивать в рассрочку, я согласился на 200 рублей в месяц.. Договори я не заключал изначально и никакие документы я не подписывал, мог сразу их послать куда подальше.. если бы не моя совесть... В итоге не лоханули меня.. Менеджер сказал сколько вы готовы оплатит?  отдал 3000 вместо 14.000 рубле. Мастер конечно тоже там в доле.. не предупредил что 25 гигов стоит перекинуть с диска C на диск D стоит 8500 рублей.. Лототрон чистой воды...Будьте крайне внимательны.. Все документы на руках.					 
				
",0
"

Не доверяйте данной компании, когда будете устраиваться на работу! Это мошенники! Компания имеет два названия: Сервер2Б (ИНН 7715998340) и МелиусГрупп (7715447336). Находятся в одном офисе. Директора одинаковые - Чунусов С. и Новиков Ю.Теперь по порядку.При собеседовании говорят, что оформление по ТК РФ, все официально. Оказывается нет! Официально в офисе работают только сами Чунусов и Новиков. Все остальные менеджеры, секретарь, и т.д. работают на честном слове. Официальный оклад - 30 000 руб. Работа в коллективе просто ужасная. 1С нет. Только база Excel. Схема работы очень простая: врать и еще раз врать клиентам. 1) товара на складе нет! Не верьте! Его везут из Америки (сайт ebay) или из Китая (сайт taobao). Будут рассказывать, что товар на складе (якобы в Подмосковье или в Брянске) на охраняемом объекте. Это ложь! Никакого склада кроме склада в 10 кв.м. в этом же здании Сетунь Плаза у них нет. 2) Говорят клиенту, что товар новый. Но могут продать и восстановленный или б/у как новый. Не стесняются переклеивать наклейки на оборудовании и подгонять другое заменяемое оборудование.3) Работают с дистрибьюторами, но лишь для прикрытия. Делают расчет на официальном оборудовании, а когда проходит сделка, делают доставку официальной ""туши"", а все остальное пихают б/у с Америки, т.к. гарантия распространяется на целый сервер, а комплектуху будет менять дистрибьютор за свой счет. Если решите работать с данной компанией, обязательно запрашивайте серийные номера и оформляйте договор!4) Оплата проходит не вовремя, чтобы вам не говорили при устройстве на работу! Директор когда захочет, тогда и заплатит. При чем оплата происходит не в один день всем сотрудникам, а только тогда, когда ты сам зайдешь в офис к Новикову Ю. и будешь умолять, чтобы он оплатил тебе. Если у него будет хорошее настроение, то отдаст.5) Директор Чунусов С. - самодур. Захочет, оштрафует за то, что вы не знаете 20 синонимов слова ""продажа"". При чем, если несколько раз при разговоре с ним применишь это слово, то штраф составит 3000 руб. А может и 5000. Как ему захочется. Даже не думайте просить у него документ по системе поощрений или штрафов. Его просто не существует! Это решение придумывается из головы директора. 6) Рабочий день не до 19.00, как они говорят, а как захочется директору Чунусову. Вздумается ему провести обучение после работы, он это сделает. Или надо стол собрать. Тоже вы будете делать. Может даже до 12 ночи. Никого это не волнует. А еще можете в выходной поработать. Обучение новых сотрудников. 7) Текучка сумасшедшая! За 5 месяцев уволилось 5 менеджеров. Даже пусть вам не рассказывают, что у них никто не уходит.8) Вы находитесь как в быдло-колхозе. Директор и все менеджеры ругаются матом. При чем не стесняются выражаться даже при девушках в офисе.9) Столовая платная. Что бы вам не говорили при устройстве, что вам будет предоставлены условия (карточка на питание и безлимитная сотовая связь) - это не так. И если даже карточку дадут (при выполнении сумасшедшего плана), то ее могут забрать в след. месяце, т.к. вы уже не так хорошо продаете.10) Повышение KPI (это и план продаж, и звонки, и встречи) может меняться так, как захочется директору Чунусову. Не слушайте, если будут говорить, что здесь все спокойно и стабильно. 11) Некоторые менеджеры не уходят и продолжают работать. Здесь дело все в том, что никто из них практически никогда не звонит. Вас будут заставлять делать холодные звонки, чтобы наработать базу. Тем менеджерам, которые терпят все унижения директора Чунусова отдают продажи с сайта или заказы от вендоров, которые поступают на почту Чунусова. А он уже сам распределяет, кому отдать заказ					 
				
",0
"

Развели 01.08.2015 года на 9 000 рублей. Если на руках документы и есть желание - пишите. Собираюсь подать заявление на мошенничество. Лучше коллективное заявление.					 
				
",0
"

По договору № 805449 от 28.04.2015г компания “Раббит”производила ремонт моего ноутбука ACER ASPIRE 7530G. Компьютер включался, но операционная система Vista не загружалась. Сервис-инженер, занимавшийся приемом заказа, сказал, что по каталогу для моего ноутбука стоимость ремонта будет стоить 6310 рублей и попросил заплатить всю сумму. Доверяя компетенции мастера я согласился и заплатил. Договором предусматривалось замена северного моста и профилактические работы.На следующий день он позвонил  и предложил установить антивирусную программу на 3 года якобы для удаления вируса из оперативной памяти. Я дал согласие и заплатил еще 1900 рублей. Но после получения из ремонта компьютера оказалось, что вместо работ записанных в договоре,    была самовольно снесена предустановленная ОС Windows Vista, отформатирован диск, удалён скрытый раздел и установлена пиратская Windows 7 домашняя базовая. И даже не установили антивирусную программу, которую должны были поставить якобы для удаления вирусов из оперативной памяти А когда я обратился в компанию с письменной претензией, то менеджер Посохин Николай заявил, что виноват я сам. А так как сервис-инженер выполнявший работы уволился, то он  посоветовал мне самому его найти и с ним разбираться. Я не пониманию кто таким типам выдаёт разрешение заниматься предпринимательской деятельностью.  Хозяином этой компании является Чернов Дмитрий. Первая его компания называлась ""Круглосуточная компьютерная помощь"" и располагалась на  ул. Сущевская, д. 27, м. Менделеевская. Затем стала называться  WIS ( Ай-Вис), и переехала на новое место  ул. Краснопролетарская, д. 16, подъезд 5, м. Новослободская. И вот новое название ООО ""Rabbit"".Меняются только названия и расположение, а суть остаётся прежней: любой ценой почистить карманы наивных клиентов. Это фирменный стиль работы этой компании. Никому не советую обращаться в эту фирму!!! Фирма сплошной развод.					 
				
",0
"

Та же история. Делали два компьютера, один и сейчас работает, у другого подменили зарядное устройство(ноутбук), так что работает только от электричества напрямую, и по истечении менее месяца ""слетел"" антивирус и опять надо вызывать мастера. Звонила в эту фирму не могла им ничего доказать типа сами и сломали. В конце всей истории Мастер Руслан взял уметь планшет типа починит, но вот уже несколько месяцев ни слуху ни духу89151919877					 
				
",0
"

Мошенническая компания по ""отжиму"" денег у доверчивых клиентов! Сделали ремонт двух моноблоков на сумму 27.000(Двадцать семь тысяч) рублей, после которого все слетело на прежний уровень. Ремонт по заявленной гарантии делать отказываются в принципе! Несколько раз обещали перезвонить и тишина....    Полный ОТСТОЙ!!!					 
				
",0
"

Господа опасайтесь данного центра натуральный обман. Сайт http://hp-repair.ru/reviews/На самом деле это не центр НР, а просто мошенники и никакого отношения НР не имеют. Генеральный директор данной конторы					 
				
",0
"

Данный ""дизайнер"" привлек красивым портфолио и кучей положительных отзывов. Отправил ТЗ  и ""бриф"" на создание сайта, обговорили сумму предоплаты и сроки(15 дней). Оплатил счет и выслал подписанный договор. И тишина... Через 17 решил прояснить судьбу проекта, на письма не отвечает, телефон с сайта http://pelipas.ru молчит. Только после упоминания правоохранительных органов пришла просьба подождать 3 дня и ""будет, что посмотреть"". И опять тишина... Повторное упоминание ""органов"" и новый ""завтрак"". Через 27 дней представлен только дизайн главной страницы, извинения и предложение либо доделать за пол цены, либо вернуть деньги. Выбран вариант ""деньги"", со скрипом и очередным упоминание ""органов"" предоплату вернул за 2 раза, правда 100 рублей оставил себе. За труды, наверное...Готов предоставить администрации или пользователям любые доказательства(переписк у, скан договора выписки с банковского счета или счета карты и т.д)					 
				
",0
"

Стал барахлить компьютер, решили почистить его. Нашли сервисный центр http://hp-servicenter.ru/, цены на сайте приемлемые, при звонке оператор сказал, что чистка стоит 920 рублей, а термопаста около 400. Цена устроила - вызвали мастера. Приехал, включил прогу, да-да-да, греется он у вас, стал разбирать и говорит, как между прочим что разборка будет стоит 1000 рублей, тк сложность повышенная у ноутбука, ну, что ж сделаешь согласились. Когда ноутбук был разобран мастер сказал, что тут еще требуется термопрокладка или терморезина - что она стоит 450. Ну куда уже деваться раз на столе лежит груда запчастей, а не ноутбук, пришлось сказать хорошо. В итоге конечный счет был 6500!!!!!!!!!!!!!!!!!!!!!!!! это вообще заоблачная цена за чистку ноутбука от пыли!!!!!!!!!!!!!!!! Оказалось, что термопаста около 400 - это за одну каплю!!!! термопрокладка, кот выходит примерно 5*5 мм - стоит так же около 500 за штуку!!!!!!!!!!!! Ни мастер, ни оператор не сказали, что это цена за единицу!!!!!!!!!!!!!!!!!! Знали бы, купили бы свою термопаску, цена которой в следнем 300-400 рублей за тюбик!!!!!!!!!!!Один сплошной развод на деньги, а не сервис центр.					 
				
",0
"

Решение от 22 августа 2014 годаПо делу № А40-114353/2014Резолютивная часть объявлена 22 августа 2014г.Полный текст решения изготовлен 22 августа 2014г.Арбитражный суд в составе:Председательствующего: судьи Бурмакова И. Ю. (шифр судьи 48-779)При ведении протокола секретарем судебного заседания Дружининой Е.Ю.рассмотрев в открытом судебном заседании дело по иску Общества с ограниченной ответственностью «Фирма М-Стиль» лтдк Обществу с ограниченной ответственностью «ВБС про»о взыскании 256 932 руб. 29 коп.при участии:от истца: не явка, извещен;от ответчика: не явка, извещен.Установил:Иск заявлен о взыскании долга в сумме 250 000 руб. 00 коп. и процентов за пользование чужими денежными средствами в размере 6 932 руб. 29 коп. по договору № ЯСР 1111203 о 11.11.2013г. на разработку сайта.Истец, исковые требования поддержал в полном объеме по основаниям, изложенным в иске.Ответчик своего представителя в суд не направил, ходатайство об отложении судебного заседания с обоснованием причины неявки в судебное заседание не заявил, отзыва не представил, иск по праву и размеру документально не оспорил.В соответствии с частью 2 статьи 9 АПК РФ лица, участвующие в деле, несут риск наступления последствий совершения или несовершения ими процессуальных действий, в том числе представления доказательств обоснованности и законности своих требований или возражений.Учитывая надлежащее уведомление истца и ответчика о дате, времени и месте проведения судебного заседания, суд рассмотрел дело в судебном заседании в первой инстанции, в отсутствие истца и ответчика, в порядке ст. 123, 156 АПК РФ.Исследовав материалы дела, выслушав представителя истца, суд установил, что исковые требования подлежат удовлетворению, по изложенным ниже основаниям.11 ноября 2013 года между ООО Фирма «М-Стиль» лтд (Заказчик) и ООО «ВБСпро» (Исполнитель) заключен Договор № ЯСР 1111203 (и Приложения к договору) на разработку сайта, по условиям которого, Исполнитель по поручению Заказчика и в соответствии техническим заданием (далее-«ТЗ»), обязуется выполнить комплекс мероприятий по разработан web-сайта Заказчика, а Заказчик обязуется оплатить и принять результат надлежащим образом выполненных работ (п. 1.1 Договора).Согласно п.2.1 договора, общая стоимость всего комплекса работ выполняемая Исполнителем в рамках Договора составляет денежную сумму в размере 250 000 руб.В соответствии с п. 2.3 договора, оплата работ производится Заказчиком авансом в размер 50 процентов от предусмотренной стоимости работ в течение 3 (трех) рабочих дней с момента выставления счета Исполнителем.Истец взятые на себя обязательства по договору исполнил надлежащим образом, произвел авансовый платеж в адрес ответчика в размере 250 000 руб., что подтверждается Расписками в получении денежных средств от «11» ноября 2013 года.В Приложении № 2 к Договору № ЯСР 1111203 от 11 ноября 2013 года указано, что работы должны быть выполнены в течение 108 (сто восемь) календарных дней, то есть срок выполнения работ заканчивается 28 февраля 2014 года. Однако в указанный срок ответчиком работы не выполнены, акты выполненных работ сторонами не подписаны.В нарушение требований ст. ст. 307- 310 ГК РФ ответчик свои обязательства по договору надлежащим образом не исполнил, в связи с чем у него перед истцом образовался долг в размере аванса уплаченного истцом – 250 000 руб. 00 коп.Истцом в адрес ответчика 30.06.2014г. направлена претензия, которая оставлена последним без ответа и удовлетворения.Долг подлежащий взысканию с ответчика составляет – 250 000 руб. 00 коп.Доказательств оплаты долга на день рассмотрения спора ответчиком не представлено.На основании ст. 395 ГК РФ взысканию с ответчика подлежат проценты за пользование чужими денежными средствами за период с 28.02.2014г. по 30.06.2014г. – 6 932 руб. 29 коп.( расчет приобщен к материалам дела).Таким образом, суд приходит к выводу, что исковые требования подлежат удовлетворению.Госпошлина относится на ответчика в порядке ст. 110 АПК РФ.На основании вышеизложенного, руководствуясь ст. ст. 307- 310, 314, 395 ГК РФ, ст. 333.40 НК РФ, ст. ст. 4, 110, 123, 124, 156, 167-171 АПК РФ,Решил:Взыскать с Общества с ограниченной ответственностью «Обществу с ограниченной ответственностью «ВБСПРО» (ОГРН 1137746565175, ИНН 7722812678) в пользу Общества с ограниченной ответственностью «Фирма М-СТИЛЬ» ЛТД (ОГРН 1037739223928, ИНН 7703022272) долг в сумме 250 000 (Двести пятьдесят тысяч) руб. 32 коп., проценты за пользование чужими денежными средствами в размере 6 932 (Шесть тысяч девятьсот тридцать два) руб. 29 коп., а также расходы по уплате госпошлины - 8 138 (Восемь тысяч сто тридцать восемь) руб. 65 коп.Решение может быть обжаловано в месячный срок в арбитражный суд апелляционной инстанции.Судья И. Ю. Бурмаков					 
				
",0
"

Руководитель Грингауз А.М. совершенно неадекватный человек. Сделает все, чтобы Вы выполняли кучу обязанностей, причем не по Вашей должностной инструкции, но платить за это не будет. Если хоть раз возразите ему, то не даст работать спокойно, а будет делать нахождение на работе не выносимым, чтобы Вы уволились по собственному желанию, на компромиссы ни за что не пойдет и не важно плохо Вам или допустим Вашему ребенку. Сотрудников набирает только таких, которые не могут сами принять решение и бегают каждую минуту за советом или выполнением действия, других сотрудников он не воспринимает. Ни какой заботы о сотрудниках, микроволновку и чайник сами сотрудники покупали, воду брали в туалете для чая. Льгот и ДМС нет и не будет. Да и коллектив здесь, хоть и молодежь в основном, но полный не профессионализм. Очень большая текучка кадров, за последние несколько месяцев уволились около 20 человек (некоторые проработали максимум 2-3 месяца).					 
				
",0
"

Отзыв удален администрацией портала, поскольку автор отзыва не смог подтвердить факты, изложенные в отзыве.					 
				
",0
"

Вызвали мастеров для установки 2-3-х драйверов, целый день звонили на телефон (495)374-73-59, указанный на сайте, мастера приехали только в 21 (спать вроде уже пора). Переустановили Виндос на 2-х компьютерах (вроде и старые устраивали), сказали, что лицензионные, но дисков не дали. в итоге ""вердикт"" 22 тыс,руб., сторговались без квитанции на 18-ти, сказали без квитанции больше будет. На следующий день обнаружили целую кучу ""глюков"" у ноутбука, позвонил в компанию по вышеуказанному телефону, нам сказали, что нашей заявки вообще у них в базе нет (видно оператор ""левак"" загнал, или вообще фирма ""левая"". Позвонили мастерам, обещали прийти, так и не появились. До каких пор нас будут обувать и делать из нас ""лохов"", пользуясь некомпетентностью и доверчивостью!!!					 
				
",0
"

Обращаемся к тем людям и  фирмам, которые пострадали от действий господина Брауна Александра Алентиновича, являющегося руководителем Первого!!! Лучшего!!!! Кредитного центра № 1 «Express Renta», расположенного по адресу: 109012, Москва, Ильинка ул., д. 4; вход 4, офис 2102телефоны: (495) 720-62-08, 201-74-25, 8-916-633-80-61, 8-926-515-6329, 8-925-899-14-66  сайт: express-renta.ru ; http://vk.com/express_renta_credit/Давайте все объединимся! Есть возможность его наказать!Все подробности по почте: oooprktrikita@yandex.ru					 
				
",0
"

Приехал на собеседование прождал сидя 20 минут , заполнил анкету , девушка сотрудник персонала Кокоса  извинилась  .выспросила все по резюме .рассказала о себе о фирме и сказала завтра я вам позвоню и вам надо будет проехать в другое место  для второго собес уже с руководителями . Итог никто не звонит не слуху не духу .100 руб на дорогу прокатал зря.Больше к ним не поеду .					 
				
",0
"

Никогда не обращайтесь в этот сервис.Мне не удается получить мою технику обратно из-за того, что я не согласна с ценой якобы произведенного несогласованного со мной ремонта.Они не ремонтируют, они возят на Савеловский рынок, там сдают местным мастерам. Если есть какие-то проблемы - вы не согласны с объявленной вам ценой ремонта, которая выше реальной раза в 4, не удовлетворены качеством произведенных работ, или просто высказываете здравые сомнения в их законности и порядочности и при этом уже отдали ваш ноут или комп в ремонт, обратно вы его не получите.На связь с вами никто не выйдет, сайт перестанет существовать по прошлому адресу, а девушки телефонистки будут бросать трубки.Будьте бдительны. А лучше отдавайте вашу технику в сертифицированные центры фирм-производителей.					 
				
",0
"

отвратительная контора лидер computers! не рекомендую обращаться ни при каки[ обстоятельствах.Абсолютно не клиентоориентированные, не берегут нb свое время ни тем более время клиента. Три с половиной часа ожидания мастера вместа обещанных максимум полутора, даже не могут по телефону примерно обозначить стоимость работ					 
				
",0
"

Вызвали мастера для ремонта домашнего компьютера, т.к. были проблемы с загрузкой системы.  Приехал мастер Олег.  Произвел диагностику, почистил от пыли системный блок. А затем стал скачивать из интернета какие-то файлы - ""combofix"" и ""gmer"", и этим сканировал систему, вроде все починил. За работу Олег попросил 5000 рублей, а когда его попросили перечислить по прейскуранту выполненные операции, он согласился на 3000 рублей. После ухода мастера обнаружили на жестком диске новые папки, в т.ч. ""Qoobox"". Но компьютер нормально проработал неделю, а потом при выходе из ждущего режима загрузился не полностью, сильно тормозил.Снова позвонили в ЛИДЕР COMPUTERS и договорились, что мастер приедет на следующий день в 20:00. На следующий день мастер не приехал ни в 20:00, ни в 21:00. Оператор Кирилл предложил подождать мастера до 23:00, т.к. мастер выполняет другие заказы. Мы согласились, а в начале двенадцатого ночи позвонил мастер Денис и сказал, что он недалеко от нас и что он скоро подъедет. Однако он не подъехал и к часу ночи. На наши претензии оператор Кирилл сказал, что к нам никто и не собирался ехать, а также отказался назвать ФИО своего руководства. Таким образом, исправлять свою НЕКАЧЕСТВЕННУЮ и НЕПРОФЕССИОНАЛЬНУЮ  работу фирма ЛИДЕР COMPUTERS не собирается, и как только произведена оплата, разрывает отношения с клиентами.					 
				
",0
